Python,Java,C++,SQL,Machine_Learning,Deep_Learning,NLP,Computer_Vision,AWS,Azure,Docker,Kubernetes,Git,Linux,Flask,Django,Pandas,NumPy,Scikit_Learn,TensorFlow,PyTorch,PowerBI,Tableau,Excel,MongoDB,MySQL,Internship_Months,Projects,Research_Papers,Open_Source,GitHub_Score,LeetCode_Rating,CGPA,AWS_Cert,Google_Cert,Microsoft_Cert,IBM_Cert,Cisco_Cert,Communication,Leadership,Teamwork,Problem_Solving,Career
1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8,7,0,1,73,1933,7.19,0,0,1,0,0,6,7,10,8,Backend Developer
1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,3,4,0,5,69,1139,9.43,1,0,0,0,0,7,9,9,9,Backend Developer
1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,7,8,1,3,86,964,9.29,1,1,0,0,1,10,7,9,8,Backend Developer
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,4,4,0,2,87,980,7.95,0,0,0,0,0,10,7,9,10,Backend Developer
1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,8,7,3,0,45,1565,8.73,1,0,0,0,0,8,10,9,8,Backend Developer
1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,5,3,1,3,48,1567,8.3,0,0,1,0,1,6,5,8,7,Backend Developer
1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,2,7,2,8,94,1039,8.94,1,0,0,0,0,8,6,9,9,Backend Developer
1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,7,4,0,2,45,2180,8.49,0,1,0,1,0,6,6,7,10,Backend Developer
1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,3,4,0,9,72,1421,8.78,0,0,1,0,1,10,10,8,7,Backend Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,5,0,8,51,1155,9.34,0,0,0,0,1,6,5,6,10,Python Developer
1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,6,7,0,8,47,1444,7.21,0,0,0,0,0,7,9,7,8,Python Developer
1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,3,3,0,96,1197,8.23,0,0,1,1,0,7,10,8,10,Python Developer
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,6,1,10,88,1252,9.22,1,1,0,1,0,6,8,8,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,6,2,5,51,1264,9.16,0,0,0,0,1,7,8,6,8,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,7,69,1463,7.77,0,1,1,0,0,9,5,8,8,Python Developer
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,2,0,5,87,1966,9.03,0,1,1,1,0,6,8,10,8,Python Developer
1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,2,5,0,10,62,1111,8.82,0,0,0,0,0,7,8,9,7,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,6,0,7,44,1162,7.24,0,0,0,0,1,8,6,7,9,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3,2,0,4,49,1038,8.92,0,0,0,0,0,10,7,9,9,Python Developer
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2,2,3,10,97,2080,8.03,1,0,1,1,1,7,8,7,8,Python Developer
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,2,2,9,61,1436,7.94,1,1,0,0,1,8,6,9,6,Python Developer
1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,71,1180,6.76,0,0,0,0,1,9,5,7,7,Python Developer
1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2,1,10,48,1513,7.3,0,0,1,0,0,6,9,8,8,Python Developer
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3,1,8,60,1938,9.18,1,1,1,1,1,8,9,6,9,Python Developer
1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,6,3,9,90,2000,9.11,0,1,0,0,0,6,5,8,8,Python Developer
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,3,3,1,9,69,1167,7.62,0,0,1,0,1,8,8,9,10,Python Developer
1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,5,6,3,8,93,1794,8.98,0,0,0,0,0,7,10,7,10,Python Developer
1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,5,82,1789,7.4,0,0,0,1,1,9,9,10,6,Python Developer
1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,4,2,6,62,2161,8.94,1,0,0,0,0,8,5,8,8,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,3,1,9,80,2074,7.51,0,0,0,1,0,10,8,7,6,Python Developer
1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,5,7,2,6,50,1401,9.45,0,0,0,0,0,8,8,7,9,Python Developer
1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,6,1,10,93,2160,7.65,1,0,0,1,1,9,5,9,8,Python Developer
1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,2,6,51,1978,7.12,0,0,0,0,1,7,6,7,9,Python Developer
1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,6,2,6,59,2035,8.87,0,1,0,0,0,9,7,9,6,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,3,1,6,63,1813,7.74,0,0,0,0,0,9,10,6,9,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,3,7,3,8,91,1045,9.39,1,0,0,0,1,7,10,6,8,Python Developer
1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,4,4,3,3,75,957,9.3,1,1,1,0,1,9,10,6,7,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,1,8,69,1036,8.98,0,0,1,0,1,8,7,8,8,Python Developer
1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,1,7,79,2098,7.81,0,0,1,0,1,10,7,9,10,Python Developer
1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,5,2,9,48,1041,7.16,0,1,0,0,0,7,10,10,9,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2,3,10,47,1642,9.14,0,0,1,1,0,6,5,6,7,Python Developer
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,10,67,1976,8.66,0,0,1,1,1,7,10,9,9,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5,6,1,5,83,1823,6.59,1,0,1,1,1,7,7,10,10,Python Developer
1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,7,2,6,68,1767,8.85,0,0,0,1,1,10,6,10,9,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,7,0,5,80,1534,7.25,0,0,0,1,1,6,7,10,6,Python Developer
1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,60,1721,7.73,0,0,1,1,1,6,6,8,9,Python Developer
1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,3,8,53,1224,7.94,0,1,0,0,0,6,9,7,7,Python Developer
1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,47,1449,8.51,0,0,0,0,1,8,9,7,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,6,6,3,4,80,1334,7.62,1,0,0,0,1,10,7,7,6,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,2,0,73,1097,8.3,1,1,0,1,0,6,9,8,7,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,3,3,0,10,82,1158,9.11,0,1,1,0,0,10,6,6,9,Python Developer
1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,6,2,3,69,1090,9.43,0,0,0,0,0,8,10,9,10,Python Developer
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,2,0,0,56,1897,8.62,1,0,1,0,1,9,9,8,10,Python Developer
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,3,10,41,1658,9.15,0,0,0,0,1,9,9,7,7,Python Developer
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,4,3,3,4,68,1975,9.26,0,0,1,1,0,6,9,10,9,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3,3,9,42,1876,6.6,0,0,1,0,1,6,5,9,6,Python Developer
1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,6,3,1,50,1225,7.63,0,0,1,0,0,9,9,7,6,Python Developer
1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,5,1,7,64,2146,6.88,0,1,0,0,0,7,5,10,6,Python Developer
1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,5,7,2,3,68,1205,8.17,1,0,0,1,0,10,7,9,10,Python Developer
1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,5,7,3,5,71,1096,8.26,0,0,0,0,0,6,10,9,8,Python Developer
1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,2,94,1930,8.6,0,1,0,0,0,6,6,9,8,Python Developer
1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,2,4,1,6,43,983,6.71,1,0,0,0,1,6,8,7,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,6,3,1,60,1933,6.58,0,0,1,0,0,8,5,8,6,Python Developer
1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,2,2,1,56,1681,8.61,0,0,0,1,0,6,9,8,10,Python Developer
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,4,6,1,5,86,1763,7.07,0,0,1,1,0,8,9,8,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,6,0,5,79,1856,8.11,1,0,0,0,0,6,8,10,6,Python Developer
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,4,2,1,60,1590,9.21,0,0,0,0,0,9,5,7,8,Python Developer
1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,5,1,5,75,1511,6.65,0,0,1,0,1,8,5,10,8,Python Developer
1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,6,2,3,7,48,1290,9.34,0,0,1,0,1,7,6,6,6,Python Developer
1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,3,4,75,1954,7.16,0,0,1,1,1,7,10,6,8,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,6,2,9,84,1203,9.05,0,1,1,1,0,10,5,9,10,Python Developer
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,5,2,8,56,2074,7.09,1,0,0,1,0,9,7,6,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,3,75,1704,7.49,1,0,1,1,0,10,9,7,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,3,1,84,919,7.71,1,0,0,0,0,8,9,8,6,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,6,3,0,9,45,1406,8.25,0,0,0,0,0,7,9,7,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,2,5,57,2058,8.78,0,1,1,0,0,8,5,7,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,3,45,1684,8.17,0,0,0,1,1,10,8,9,9,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,4,3,7,42,936,7.77,0,0,0,1,1,6,5,9,7,Python Developer
1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,2,4,3,8,47,1490,6.78,0,0,1,0,0,7,6,10,9,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,7,1,5,64,1870,9.4,0,1,1,0,1,7,6,9,8,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,5,7,0,8,88,1070,8.65,0,0,1,0,0,7,7,6,7,Python Developer
1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,7,2,2,90,2129,9.21,0,1,1,0,1,7,6,8,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,7,45,1640,8.37,1,0,0,0,1,8,8,7,8,Python Developer
1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,4,6,3,10,95,2039,8.59,0,0,1,0,0,9,7,10,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,2,8,87,1711,7.07,0,1,0,1,1,6,8,8,7,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,6,1,6,77,938,6.66,1,1,1,1,0,6,9,10,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,10,79,1907,6.94,0,0,0,1,0,6,6,6,6,Python Developer
1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,6,2,2,48,1339,7.65,0,1,0,1,0,7,10,8,6,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,5,5,3,3,87,963,9.28,1,1,0,0,0,10,7,10,7,Python Developer
1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,1,6,59,1055,6.55,1,1,0,1,1,9,8,8,9,Python Developer
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,7,3,4,87,2045,7.54,0,1,0,0,0,9,5,7,8,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,4,3,6,55,1503,7.38,0,0,1,1,1,9,9,7,8,Python Developer
1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,3,42,1449,7.07,1,0,0,0,0,6,6,6,8,Python Developer
1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,7,3,5,44,1717,7.54,1,0,0,1,0,7,8,6,8,Python Developer
1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,3,1,6,42,1704,6.96,1,0,1,0,1,9,5,9,7,Python Developer
1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,6,0,2,90,2045,7.82,0,0,0,1,0,8,7,9,8,Python Developer
1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,6,0,4,82,1349,7.07,0,0,1,0,0,6,8,8,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,6,41,1218,8.59,0,1,1,0,0,9,5,8,9,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,4,3,2,6,77,1610,6.69,0,1,0,0,0,6,6,9,6,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,3,0,7,46,1446,6.87,1,0,0,0,1,10,10,10,8,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,99,1279,9.05,1,0,0,0,0,9,10,6,8,Python Developer
1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,4,7,2,3,44,906,7.81,0,1,0,0,0,8,6,9,7,Python Developer
0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,5,2,3,5,80,965,7.86,1,0,0,0,1,9,7,6,8,Python Developer
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,7,1,10,95,1136,8.02,0,0,1,0,0,8,9,7,7,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,1,9,42,1290,7.3,0,0,0,1,0,9,10,7,9,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,8,41,1831,7.9,0,1,0,1,0,8,10,8,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,6,0,5,44,2002,8.99,0,0,0,0,0,7,6,9,10,Python Developer
1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,3,3,0,10,65,1606,7.11,0,0,1,0,1,8,9,9,9,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,6,4,0,1,43,1204,9.02,0,0,1,0,0,10,5,6,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,4,7,3,7,66,1192,8.32,0,0,0,0,0,9,6,6,9,Python Developer
1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,7,1,5,75,1683,7.91,1,0,0,1,1,7,6,10,6,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,5,6,3,1,90,1899,9.29,0,0,1,1,0,7,8,9,6,Python Developer
1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,6,0,1,90,1068,7.14,0,0,0,0,0,9,8,6,10,Python Developer
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,6,3,10,41,2142,9.03,0,0,1,0,1,8,9,10,7,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,4,1,7,75,1100,9.42,1,0,0,1,0,10,5,10,9,Python Developer
1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,5,1,2,66,1528,9.49,1,0,0,0,1,8,6,7,8,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,6,3,3,2,79,1521,7.5,1,0,0,1,0,6,10,8,10,Python Developer
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,6,3,2,0,64,1958,7.11,0,1,0,1,0,9,10,6,7,Python Developer
1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,2,9,64,2182,7.24,0,1,1,0,0,8,6,8,6,Python Developer
1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,7,0,4,73,986,8.11,0,0,0,0,0,6,7,9,10,Python Developer
1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,2,3,2,85,1966,8.78,0,1,0,0,1,7,8,6,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,7,1,8,75,1578,8.89,1,0,0,0,1,8,5,7,9,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2,5,0,5,85,1123,9.41,0,0,0,0,0,6,6,9,7,Python Developer
1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,5,66,1185,8.07,1,0,1,0,1,6,10,10,6,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,5,5,0,0,84,1916,7.9,0,0,1,0,0,9,6,7,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,4,3,2,1,43,1376,6.79,0,1,0,1,1,7,7,9,9,Python Developer
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,1,4,90,2074,6.78,0,1,1,1,0,8,8,6,8,Python Developer
1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,1,5,66,1450,8.87,0,0,1,0,1,7,5,8,8,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2,2,3,4,100,1221,8.86,1,1,0,0,0,7,8,10,7,Python Developer
1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,3,4,49,1179,7.6,1,0,1,1,1,7,5,10,6,Python Developer
1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,6,7,3,8,93,1287,9.45,0,0,1,0,0,10,10,6,9,Python Developer
1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,3,7,1,10,45,1231,6.88,0,0,0,1,1,7,7,8,8,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,6,5,1,6,42,1561,7.53,0,0,0,0,1,10,9,6,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4,2,3,6,48,1630,9.34,0,0,1,0,0,7,10,10,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,4,5,3,5,73,1058,7.44,1,1,0,1,0,7,6,10,7,Python Developer
1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2,3,1,0,78,2155,8.45,0,0,0,1,0,9,5,6,7,Python Developer
1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,4,2,1,7,96,2189,8.95,0,0,0,0,0,6,6,9,9,Python Developer
1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,4,3,7,68,2197,7.38,0,0,1,0,0,6,9,10,10,Python Developer
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,2,3,3,86,1874,9.11,1,1,0,0,0,7,6,6,8,Python Developer
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,7,2,7,100,1033,8.1,0,1,0,0,0,8,5,7,6,Python Developer
1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,6,1,3,97,2127,6.7,0,0,1,1,0,6,9,8,9,Python Developer
1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,3,2,9,95,1246,8.42,0,0,0,0,0,7,9,7,7,Python Developer
1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,1,0,74,2153,8.3,0,0,0,0,1,6,7,6,7,Python Developer
1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,1,1,86,1461,9.36,0,0,0,0,1,9,6,6,8,Python Developer
1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,5,4,3,5,55,1851,6.51,1,0,0,0,0,7,6,7,7,Python Developer
1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,3,1,53,926,8.78,0,0,0,1,0,6,5,7,6,Python Developer
1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,5,2,9,41,2009,7.52,1,0,1,0,1,9,7,10,10,Python Developer
